C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_43_499.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_43_499.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_43_499.jpg, 0, 0, 0, 7.831732E-05
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_43_600.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_43_600.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_43_600.jpg, 0, 0.2637387, 0, 0.1780372
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_43_701.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_43_701.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_43_701.jpg, -0.2641089, 0.5667897, 0, 0.7051232
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_43_804.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_43_804.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_43_804.jpg, -0.3459027, 0.8662335, 0, 1.659575
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_43_907.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_43_907.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_43_907.jpg, 0, 1, 0, 3.087713
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_44_010.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_44_010.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_44_010.jpg, 0, 1, 0, 4.263247
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_44_112.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_44_112.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_44_112.jpg, -0.2932152, 1, 0, 5.412128
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_44_215.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_44_215.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_44_215.jpg, -0.02091028, 1, 0, 6.563332
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_44_319.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_44_319.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_44_319.jpg, -0.288174, 1, 0, 7.6933
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_44_422.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_44_422.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_44_422.jpg, -0.5856038, 1, 0, 8.752623
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_44_523.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_44_523.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_44_523.jpg, -0.3681374, 1, 0, 9.865779
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_44_624.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_44_624.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_44_624.jpg, -0.568997, 1, 0, 10.95226
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_44_727.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_44_727.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_44_727.jpg, -0.3130241, 1, 0, 12.05474
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_44_831.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_44_831.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_44_831.jpg, -0.0008906182, 1, 0, 13.39495
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_44_933.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_44_933.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_44_933.jpg, 0, 1, 0, 14.35727
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_45_036.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_45_036.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_45_036.jpg, 0, 1, 0, 15.50428
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_45_139.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_45_139.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_45_139.jpg, -0.1110243, 1, 0, 16.49897
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_45_240.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_45_240.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_45_240.jpg, -0.4047789, 1, 0, 17.50663
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_45_345.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_45_345.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_45_345.jpg, -0.1774876, 1, 0, 18.50874
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_45_449.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_45_449.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_45_449.jpg, 0, 1, 0, 19.71534
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_45_550.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_45_550.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_45_550.jpg, 0, 1, 0, 20.75026
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_45_652.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_45_652.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_45_652.jpg, -0.2938167, 1, 0, 21.70115
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_45_752.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_45_752.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_45_752.jpg, -0.5980749, 1, 0, 22.5201
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_45_855.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_45_855.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_45_855.jpg, -0.321126, 1, 0, 23.4528
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_45_955.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_45_955.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_45_955.jpg, -0.02409328, 1, 0, 24.43379
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_46_058.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_46_058.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_46_058.jpg, 0, 1, 0, 25.37858
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_46_161.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_46_161.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_46_161.jpg, 0, 1, 0, 26.33045
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_46_264.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_46_264.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_46_264.jpg, 0, 1, 0, 27.27372
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_46_365.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_46_365.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_46_365.jpg, 0, 1, 0, 28.20774
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_46_467.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_46_467.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_46_467.jpg, 0, 1, 0, 29.31614
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_46_569.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_46_569.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_46_569.jpg, -0.1320474, 1, 0, 30.1797
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_46_673.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_46_673.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_46_673.jpg, -0.4290885, 1, 0, 30.15224
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_46_776.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_46_776.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_46_776.jpg, -0.5308338, 1, 0, 30.15678
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_46_880.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_46_880.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_46_880.jpg, -0.2261477, 1, 0, 30.19493
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_46_982.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_46_982.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_46_982.jpg, 0, 1, 0, 30.18614
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_47_083.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_47_083.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_47_083.jpg, 0, 1, 0, 30.18994
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_47_185.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_47_185.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_47_185.jpg, 0, 1, 0, 30.18892
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_47_287.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_47_287.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_47_287.jpg, 0, 1, 0, 30.19143
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_47_388.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_47_388.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_47_388.jpg, 0, 1, 0, 30.18948
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_47_490.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_47_490.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_47_490.jpg, 0, 1, 0, 30.18899
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_47_594.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_47_594.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_47_594.jpg, 0, 1, 0, 30.19045
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_47_697.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_47_697.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_47_697.jpg, 0, 1, 0, 30.19031
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_47_800.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_47_800.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_47_800.jpg, 0, 1, 0, 30.19026
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_47_903.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_47_903.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_47_903.jpg, 0, 1, 0, 30.1903
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_48_004.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_48_004.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_48_004.jpg, 0, 1, 0, 30.19017
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_48_108.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_48_108.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_48_108.jpg, -0.168549, 1, 0, 30.18388
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_48_209.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_48_209.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_48_209.jpg, 0, 1, 0, 30.189
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_48_311.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_48_311.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_48_311.jpg, 0, 1, 0, 30.19068
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_48_416.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_48_416.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_48_416.jpg, 0, 1, 0, 30.19002
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_48_520.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_48_520.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_48_520.jpg, -0.2812896, 1, 0, 30.17145
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_48_622.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_48_622.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_48_622.jpg, -0.5791165, 1, 0, 30.133
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_48_725.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_48_725.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_48_725.jpg, -0.3533112, 1, 0, 30.1893
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_48_828.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_48_828.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_48_828.jpg, 0, 1, 0, 30.1856
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_48_931.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_48_931.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_48_931.jpg, 0, 1, 0, 30.18961
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_49_034.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_49_034.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_49_034.jpg, 0, 1, 0, 30.19022
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_49_138.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_49_138.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_49_138.jpg, 0, 1, 0, 30.19035
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_49_243.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_49_243.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_49_243.jpg, 0, 1, 0, 30.19031
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_49_348.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_49_348.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_49_348.jpg, 0, 1, 0, 30.19029
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_49_450.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_49_450.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_49_450.jpg, -0.1562355, 1, 0, 30.18352
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_49_552.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_49_552.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_49_552.jpg, 0, 1, 0, 30.19018
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_49_655.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_49_655.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_49_655.jpg, 0, 1, 0, 30.19028
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_49_756.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_49_756.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_49_756.jpg, 0, 1, 0, 30.19031
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_49_859.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_49_859.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_49_859.jpg, -0.0226797, 1, 0, 30.19022
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_49_960.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_49_960.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_49_960.jpg, -0.2384838, 1, 0, 30.17735
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_50_062.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_50_062.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_50_062.jpg, 0, 1, 0, 30.18925
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_50_162.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_50_162.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_50_162.jpg, 0, 1, 0, 30.1902
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_50_264.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_50_264.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_50_264.jpg, 0, 1, 0, 30.19028
C:\Users\kuczo\Desktop\Data\IMG\center_2020_04_16_14_39_50_365.jpg, C:\Users\kuczo\Desktop\Data\IMG\left_2020_04_16_14_39_50_365.jpg, C:\Users\kuczo\Desktop\Data\IMG\right_2020_04_16_14_39_50_365.jpg, -0.2501655, 1, 0, 30.17592
